"Name (SKU)","Supplier","Location","Drop Level","Total Inventory","Packed Inventory","Prelisted","Bulk Inventory","Ordered Inventory","Last Orders","SA BOMs","Popularity","Lead Time","Weeks On Hand","Case Qty","Discontinued","Core Status","Purchase Coverage Goal","Packed Coverage Goal","Buffer Settings","Carton/Sticker","Carton/Sticker Inventory","Recommended","W34 (8/16)","W35 (8/23)","W36 (8/30)","W37 (9/6)","W38 (9/13)","W39 (9/20)","W40 (9/27)","W41 (10/4)","W42 (10/11)","W43 (10/18)","W44 (10/25)","W45 (11/1)","W46 (11/8)","W47 (11/15)","W48 (11/22)","W49 (11/29)","W50 (12/6)","W51 (12/13)","W52 (12/20)","W1 (12/27)","W2 (1/3)","W3 (1/10)","W4 (1/17)","W5 (1/24)","W6 (1/31)","W7 (2/7)","W8 (2/14)","W9 (2/21)","W10 (2/28)","W11 (3/7)","W12 (3/14)","W13 (3/21)","W14 (3/28)","W15 (4/4)","W16 (4/11)","W17 (4/18)","W18 (4/25)","W19 (5/2)","W20 (5/9)","W21 (5/16)","W22 (5/23)","W23 (5/30)","W24 (6/6)","W25 (6/13)","W26 (6/20)","W27 (6/27)","W28 (7/4)","W29 (7/11)","W30 (7/18)","W31 (7/25)","W32 (8/1)","W33 (8/8)","W34 (8/15)","W35 (8/22)","W36 (8/29)","W37 (9/5)","W38 (9/12)","W39 (9/19)","W40 (9/26)","W41 (10/3)"
"Furthermore Russian River Pinot Noir ( SA-14-254-A )","Wine","WCC","1","0","0","-","0","-","-","SA-14-254-A 1.0","-","4 w","4 w","—","SA-14-254-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021 Les Terrasses Chateaneuf du Pape ( SA-14-255-A )","Wine","WCC","3","0","0","-","0","-","-","SA-14-255-A 1.0","-","4 w","4 w","—","SA-14-255-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Reflection Ridge Cabernet Sauvignon ( SA-14-256-A )","Wine","WCC","2","2","2","-","2","-","-","SA-14-256-A 1.0","-","4 w","4 w","—","SA-14-256-A :   Yes","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Grandeur Red Blend ( SA-14-259-A )","Wine","WCC","4","0","2","-","2","-","-","SA-14-259-A 1.0","-","4 w","4 w","—","SA-14-259-A :   Yes","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Annabella Napa Sauvignon Blanc ( SA-14-260-A )","Wine","WCC","2","0","0","-","0","-","-","SA-14-260-A 1.0","-","4 w","4 w","—","SA-14-260-A :   Yes","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Robert Biale Party Line Zinfandel ( SA-14-261-A )","Wine","WCC","6","140","73","-","73","-","-","SA-14-261-A 1.0","Large Wine :  4.0 %","4 w","4 w","—","SA-14-261-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","1","1","1","1","1","1","1","2","2","1","1","1","2","2","2","13","24","57","44","14","14","7","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Scheid Vineyards Merlot ( SA-14-262-A )","Wine","WCC","10","166","88","-","88","-","-","SA-14-262-A 1.0","X-Large Wine :  3.4 %","4 w","4 w","—","SA-14-262-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","1","1","1","1","0","1","0","1","1","1","5","11","26","17","6","6","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Robert Biale Black Chicken Zinfandel ( SA-14-263-A )","Wine","WCC","2","4","3","-","3","-","-","SA-14-263-A 1.0","X-Large Wine :  2.4 %","4 w","4 w","—","SA-14-263-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","1","1","1","0","0","0","1","1","1","4","8","18","12","4","4","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Scheid Vineyards Pinot Noir ( SA-14-264-A )","Wine","WCC","10","10","10","-","10","-","-","SA-14-264-A 1.0","X-Large Wine :  4.9 %","4 w","4 w","—","SA-14-264-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","8","16","37","25","8","9","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beaulieu Vineyard Napa Valley Cabernet Sauvignon ( SA-14-265-A )","Wine","WCC","1","0","0","-","0","-","-","SA-14-265-A 1.0","-","4 w","4 w","—","SA-14-265-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beringer Distinctions Napa Cabernet Sauvignon ( SA-14-266-A )","Wine","WCC","2","4","3","-","3","-","-","SA-14-266-A 1.0","-","4 w","4 w","—","SA-14-266-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ferrari Carano Pinot Noir Anderson Valley ( SA-14-267-A )","Wine","WCC","3","3","3","-","3","-","-","SA-14-267-A 1.0","-","4 w","4 w","—","SA-14-267-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Baeulieu Vineyard Tapestry Red Blend ( SA-14-268-A )","Wine","WCC","1","0","0","-","0","-","-","SA-14-268-A 1.0","-","4 w","4 w","—","SA-14-268-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Stags Leap Napa Valley Cabernet Sauvignon ( SA-14-269-A )","Wine","WCC","1","0","0","-","0","-","-","SA-14-269-A 1.0","-","4 w","4 w","—","SA-14-269-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Moet Chandon Champagne Brut Imperial ( SA-14-270-A )","Wine","WCC","3","0","0","-","0","-","-","SA-14-270-A 1.0","-","4 w","4 w","—","SA-14-270-A :   Yes","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020 Beaulieu Vineyard Reserve Rutherford Cabernet ( SA-14-271-A )","Wine","WCC","3","53","28","-","28","-","-","SA-14-271-A 1.0","Grand Wine :  5.6 %","4 w","4 w","—","SA-14-271-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","2","4","16","16","4","5","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Veuve Clicquot Champagne Brut Rose ( SA-14-272-A )","Wine","WCC","4","194","99","-","99","-","-","SA-14-272-A 1.0","Grand Wine :  19.6 %","4 w","4 w","—","SA-14-272-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","1","1","1","1","1","1","1","2","1","1","2","2","2","2","7","15","56","56","14","18","7","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022 Caymus Vineyards Cabernet Sauvignon ( SA-14-273-A )","Wine","WCC","2","0","-1","-","0","-","-","SA-14-273-A 1.0","-","4 w","4 w","—","SA-14-273-A :   No","Seasonal","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kenwood Cabernet Sauvignon Six Ridges ( SA-14-274-A )","Wine","WCC","1","0","0","-","0","-","-","SA-14-274-A 1.0","-","4 w","4 w","—","SA-14-274-A :   Yes","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Folk Machine Chardonnay ( SA-14-275-A )","Wine","WCC","6","74","40","-","40","-","-","SA-14-275-A 1.0","Large Wine :  2.1 %","4 w","4 w","—","SA-14-275-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","1","0","1","1","1","1","1","1","1","1","1","1","1","7","13","31","24","7","8","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"La Sirena Chardonnay ( SA-14-276-A )","Wine","WCC","1","0","0","-","0","-","-","SA-14-276-A 1.0","-","4 w","4 w","—","SA-14-276-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Domaine la Prieure des Pape Chateauneuf-du-Pape Le Couchant ( SA-14-277-A )","Wine","WCC","1","0","0","-","0","-","-","SA-14-277-A 1.0","-","4 w","4 w","—","SA-14-277-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Replica Red Wine Pickpocket ( SA-14-278-A )","Wine","WCC","5","0","2","-","2","-","-","SA-14-278-A 1.0","-","4 w","4 w","—","SA-14-278-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Replica Chardonnay ( SA-14-279-A )","Wine","WCC","5","181","93","-","93","-","-","SA-14-279-A 1.0","Medium Wine :  1.2 %","4 w","4 w","—","SA-14-279-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","1","0","1","0","0","0","1","1","1","1","1","1","1","1","3","8","20","17","5","5","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Muscardini Vermentino ( SA-14-280-A )","Wine","WCC","4","4","4","-","4","-","-","SA-14-280-A 1.0","-","4 w","4 w","—","SA-14-280-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Gary Farrell Martaella Vineyard Pinot Noir ( SA-14-281-A )","Wine","WCC","2","0","0","-","0","-","-","SA-14-281-A 1.0","-","4 w","4 w","—","SA-14-281-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Gary Farrell Sanford & Benedict Pinot Noir ( SA-14-282-A )","Wine","WCC","4","78","41","-","41","-","-","SA-14-282-A 1.0","Deluxe Wine :  6.4 %","4 w","4 w","—","SA-14-282-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","4","9","34","24","8","9","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Adobe Road Bavarian Lion Vineyard Petit Verdot ( SA-14-283-A )","Wine","WCC","2","46","24","-","24","-","-","SA-14-283-A 1.0","Grand Wine :  5.1 %","4 w","4 w","—","SA-14-283-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","2","4","15","15","4","5","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Gerard Bertrand Vin Blanc Villa Soleilla ( SA-14-284-A )","Wine","WCC","2","2","2","-","2","-","-","SA-14-284-A 1.0","-","4 w","4 w","—","SA-14-284-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Pestoni Family Howell Mountain Cabernet Sauvignon ( SA-14-285-A )","Wine","WCC","2","0","0","-","0","-","-","SA-14-285-A 1.0","-","4 w","4 w","—","SA-14-285-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Joseph Jewell Russian River Pinot Noir ( SA-14-288-A )","Wine","WCC","4","0","0","-","0","-","-","SA-14-288-A 1.0","-","4 w","4 w","—","SA-14-288-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Meiter by DeLille Cabernet Sauvignon ( SA-14-289-A )","Wine","WCC","3","3","3","-","3","-","-","SA-14-289-A 1.0","-","4 w","4 w","—","SA-14-289-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No Love Lost Chardonnay ( SA-14-290-A )","Wine","WCC","2","2","2","-","2","-","-","SA-14-290-A 1.0","Medium Wine :  1.6 %","4 w","4 w","—","SA-14-290-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","4","0","1","1","1","1","1","1","2","1","1","1","1","1","1","1","4","10","26","22","6","7","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No Love Lost Rose ( SA-14-291-A )","Wine","WCC","3","0","0","-","0","-","-","SA-14-291-A 1.0","-","4 w","4 w","—","SA-14-291-A :   No","Seasonal","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No Love Lost Sauvignon Blanc ( SA-14-292-A )","Wine","WCC","2","2","2","-","2","-","-","SA-14-292-A 1.0","-","4 w","4 w","—","SA-14-292-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No Love Lost Russian River Pinot Noir ( SA-14-293-A )","Wine","WCC","2","110","56","-","56","-","-","SA-14-293-A 1.0","Large Wine :  9.0 %","4 w","4 w","—","SA-14-293-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","2","2","3","2","2","3","3","6","4","3","3","3","5","6","5","31","56","130","101","31","32","16","9","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No Love Lost Cabernet ( SA-14-294-A )","Wine","WCC","6","458","232","-","232","-","-","SA-14-294-A 1.0","X-Large Wine :  17.6 %","4 w","4 w","—","SA-14-294-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","2","2","2","2","2","3","4","4","4","2","3","2","4","5","4","28","56","134","90","29","32","13","9","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Arete Pinot Gris ( SA-14-295-A )","Wine","WCC","4","0","0","-","0","-","-","SA-14-295-A 1.0","-","4 w","4 w","—","SA-14-295-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"House Call Red Blend ( SA-14-296-A )","Wine","WCC","2","0","0","-","0","-","-","SA-14-296-A 1.0","-","4 w","4 w","—","SA-14-296-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Arete Pinot Noir ( SA-14-297-A )","Wine","WCC","1","0","0","-","0","-","-","SA-14-297-A 1.0","-","4 w","4 w","—","SA-14-297-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Le Fou Pinot Noir ( SA-14-298-A )","Wine","WCC","4","4","4","-","4","-","-","SA-14-298-A 1.0","-","4 w","4 w","—","SA-14-298-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Michel-Schlumberger Maison Rouge Red Wine ( SA-14-299-A )","Wine","WCC","2","0","0","-","0","-","-","SA-14-299-A 1.0","-","4 w","4 w","—","SA-14-299-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jean-Claude Boisset Pommard “Les Vaumuriens” ( SA-14-300-A )","Wine","WCC","1","71","36","-","36","-","-","SA-14-300-A 1.0","Grand Wine :  2.4 %","4 w","4 w","—","SA-14-300-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","7","7","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tasi Brunello di Montalcino ( SA-14-301-A )","Wine","WCC","2","2","2","-","2","-","-","SA-14-301-A 1.0","-","4 w","4 w","—","SA-14-301-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"X Winery Rutherford Cabernet Sauvignon ( SA-14-302-A )","Wine","WCC","2","76","39","-","39","-","-","SA-14-302-A 1.0","Deluxe Wine :  7.2 %","4 w","4 w","—","SA-14-302-A :   No","Legacy","—","—","30.0 % Week  49 - 53","-","-","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","4","11","38","27","9","11","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
